country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belize,BLZ,5/18/2021,64413,54909,9504,10917,2151,16.2,13.81,2.39,5410,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Belize,BLZ,5/19/2021,66387,56719,9668,1974,2299,16.7,14.26,2.43,5782,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Belize,BLZ,5/21/2021,70548,60119,10429,,2542,17.74,15.12,2.62,6393,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Belize,BLZ,5/25/2021,71916,61282,10634,,1072,18.09,15.41,2.67,2696,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Belize,BLZ,5/27/2021,74016,63064,10952,,793,18.61,15.86,2.75,1994,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Belize,BLZ,5/28/2021,75243,64070,11173,1227,671,18.92,16.11,2.81,1688,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,https://www.facebook.com/Belizehealth/photos/a.1410495949248816/2694842410814157/
Benin,BEN,5/12/2021,10683,10683,,,,0.09,0.09,,,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://covid19.who.int/
Benin,BEN,5/21/2021,12934,12516,418,,250,0.11,0.1,0,21,"Oxford/AstraZeneca, Sinovac",Ministry of Health,https://covid19.who.int/
Bermuda,BMU,1/10/2021,0,0,,,,0,0,,,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,1/16/2021,1665,1665,,,278,2.67,2.67,,4464,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,1/23/2021,2932,2932,,,181,4.71,4.71,,2907,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,1/30/2021,4897,4897,,,281,7.86,7.86,,4512,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,2/6/2021,9095,7504,1591,,600,14.61,12.05,2.55,9635,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,2/9/2021,10000,8400,1600,,472,16.06,13.49,2.57,7580,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,2/15/2021,13155,,,,494,21.12,,,7933,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,2/22/2021,17073,12304,4769,,560,27.42,19.76,7.66,8993,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,2/27/2021,20705,13659,7046,,679,33.25,21.93,11.31,10904,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/1/2021,21387,,,,616,34.34,,,9892,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/3/2021,23939,15294,8645,,773,38.44,24.56,13.88,12413,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/10/2021,27727,17395,10332,,541,44.52,27.93,16.59,8688,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/15/2021,30481,18807,11674,,548,48.95,30.2,18.75,8800,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/22/2021,34204,21049,13155,,532,54.93,33.8,21.12,8543,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,3/27/2021,37788,22417,15371,,664,60.68,36,24.68,10663,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,4/4/2021,41152,23791,17361,,420,66.08,38.2,27.88,6744,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,4/10/2021,45761,25781,19980,,718,73.48,41.4,32.08,11530,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,4/19/2021,52337,30094,22243,,731,84.04,48.33,35.72,11739,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,4/26/2021,55904,32129,23775,,510,89.77,51.59,38.18,8190,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,5/2/2021,58193,32877,25216,,400,93.45,52.79,40.49,6423,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,5/12/2021,63994,34966,29028,,580,102.76,56.15,46.61,9314,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,5/17/2021,66564,35313,31251,,533,106.89,56.71,50.18,8559,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bermuda,BMU,5/24/2021,68822,36096,32726,,323,110.52,57.96,52.55,5187,Pfizer/BioNTech,Government of Bermuda,https://bernews.com/2021/05/68103-total-covid-19-vaccinations-administered/
Bhutan,BTN,3/26/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,3/27/2021,85949,85949,,85949,85949,11.14,11.14,,111389,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,3/28/2021,183271,183271,,97322,91636,23.75,23.75,,118759,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,3/29/2021,274703,274703,,91432,91568,35.6,35.6,,118671,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,3/30/2021,340917,340917,,66214,85229,44.18,44.18,,110456,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,3/31/2021,394765,394765,,53848,78953,51.16,51.16,,102322,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/1/2021,434837,434837,,40072,72473,56.35,56.35,,93924,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/2/2021,453595,453595,,18758,64799,58.79,58.79,,83979,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/3/2021,459752,459752,,6157,53400,59.58,59.58,,69206,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/4/2021,466811,466811,,7059,40506,60.5,60.5,,52495,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/5/2021,468297,468297,,1486,27656,60.69,60.69,,35842,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/6/2021,469664,469664,,1367,18392,60.87,60.87,,23836,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/7/2021,470976,470976,,1312,10887,61.04,61.04,,14109,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/8/2021,472139,472139,,1163,5329,61.19,61.19,,6906,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/9/2021,473393,473393,,1254,2828,61.35,61.35,,3665,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/10/2021,474175,474175,,782,2060,61.45,61.45,,2670,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/11/2021,474303,474303,,128,1070,61.47,61.47,,1387,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/12/2021,475651,475651,,1348,1051,61.64,61.64,,1362,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/13/2021,476740,476740,,1089,1011,61.78,61.78,,1310,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/14/2021,477060,477060,,320,869,61.83,61.83,,1126,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/15/2021,477631,477631,,571,785,61.9,61.9,,1017,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/16/2021,478219,478219,,588,689,61.98,61.98,,893,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/17/2021,478495,478495,,276,617,62.01,62.01,,800,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/18/2021,478533,478533,,38,604,62.02,62.02,,783,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/19/2021,478879,478879,,346,461,62.06,62.06,,597,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/20/2021,479032,479032,,153,327,62.08,62.08,,424,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/21/2021,479333,479333,,301,325,62.12,62.12,,421,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/22/2021,479354,479354,,21,246,62.12,62.12,,319,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/23/2021,479495,479495,,141,182,62.14,62.14,,236,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/24/2021,479679,479679,,184,169,62.17,62.17,,219,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/25/2021,479686,479686,,7,165,62.17,62.17,,214,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/26/2021,480035,480035,,349,165,62.21,62.21,,214,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/27/2021,480181,480181,,146,164,62.23,62.23,,213,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/28/2021,480237,480237,,56,129,62.24,62.24,,167,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/29/2021,480330,480330,,93,139,62.25,62.25,,180,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,4/30/2021,480422,480422,,92,132,62.26,62.26,,171,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/1/2021,480498,480498,,76,117,62.27,62.27,,152,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/2/2021,480498,480498,,0,116,62.27,62.27,,150,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/4/2021,480818,480818,,,91,62.31,62.31,,118,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/5/2021,480971,480971,,153,105,62.33,62.33,,136,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/6/2021,481107,481107,,136,111,62.35,62.35,,144,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/7/2021,481400,481400,,293,140,62.39,62.39,,181,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/8/2021,481491,481491,,91,142,62.4,62.4,,184,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/10/2021,481617,481617,,,137,62.42,62.42,,178,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/11/2021,481768,481768,,151,136,62.44,62.44,,176,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/12/2021,481880,481880,,112,130,62.45,62.45,,168,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/14/2021,481953,481953,,,79,62.46,62.46,,102,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/15/2021,482038,482038,,85,78,62.47,62.47,,101,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/16/2021,482039,482039,,1,69,62.47,62.47,,89,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/17/2021,482128,482128,,89,73,62.48,62.48,,95,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/18/2021,482192,482192,,64,61,62.49,62.49,,79,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/19/2021,482214,482214,,22,48,62.49,62.49,,62,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/20/2021,482308,482308,,94,56,62.51,62.51,,73,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/21/2021,482449,482449,,141,71,62.52,62.52,,92,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/22/2021,482512,482512,,63,68,62.53,62.53,,88,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/24/2021,482578,482578,,,64,62.54,62.54,,83,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/25/2021,482645,482645,,67,65,62.55,62.55,,84,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/26/2021,482673,482673,,28,66,62.55,62.55,,86,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bhutan,BTN,5/27/2021,482716,482716,,43,58,62.56,62.56,,75,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/MoHBhutan/photos/a.999012646827018/4203792293015688/
Bolivia,BOL,1/28/2021,0,,,,,0,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,1/29/2021,12,,,12,12,0,,,1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,1/30/2021,39,,,27,20,0,,,2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,1/31/2021,67,,,28,22,0,,,2,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,2/1/2021,570,,,503,142,0,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,2/2/2021,1593,,,1023,319,0.01,,,27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,2/3/2021,3560,,,1967,593,0.03,,,51,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,2/11/2021,10167,,,,826,0.09,,,71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/2/2021,19487,10325,9162,,491,0.17,0.09,0.08,42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/3/2021,19865,10325,9540,378,474,0.17,0.09,0.08,41,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/4/2021,20025,10325,9700,160,427,0.17,0.09,0.08,37,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/5/2021,20110,10325,9785,85,369,0.17,0.09,0.08,32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/6/2021,106182,96397,9785,86072,12595,0.91,0.83,0.08,1079,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/7/2021,106905,97120,9785,723,12628,0.92,0.83,0.08,1082,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/8/2021,112066,102236,9830,5161,13296,0.96,0.88,0.08,1139,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/9/2021,119080,109210,9870,7014,14228,1.02,0.94,0.08,1219,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/10/2021,126889,117011,9878,7809,15289,1.09,1,0.08,1310,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/11/2021,132286,122348,9938,5397,16037,1.13,1.05,0.09,1374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/12/2021,137150,127199,9951,4864,16720,1.17,1.09,0.09,1432,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/13/2021,137787,127836,9951,637,4515,1.18,1.1,0.09,387,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/14/2021,138218,128267,9951,431,4473,1.18,1.1,0.09,383,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/15/2021,141810,131814,9996,3592,4249,1.21,1.13,0.09,364,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/16/2021,146039,136032,10007,4229,3851,1.25,1.17,0.09,330,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/17/2021,150593,140532,10061,4554,3386,1.29,1.2,0.09,290,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/18/2021,155945,144816,11129,5352,3380,1.34,1.24,0.1,290,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
Bolivia,BOL,3/19/2021,164984,148045,16939,9039,3976,1.41,1.27,0.15,341,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Ministry of Health,https://www.boliviasegura.gob.bo/index.php/category/estadistica/
